ID;EDAD;TRABAJO;ESTADO_CIVIL;EDUCACION;INCUMPLIMIENTO;VIVIENDA;PRESTAMO;TIPO_CONTACTO;PERIODO_AFILIACION;CAMPANA;NRO_DIAS_CONTACTO;CONTACTOS_PREVIOS;RESULT_PREVIO;INGRESO;MONTO_DEUDA;Celular
37821;78;retired;married;basic.4y;no;no;yes;cellular;202410;1;999;0;nonexistent;12385.85763;25501.5401;944417367
37822;56;housemaid;married;basic.4y;no;yes;no;cellular;202410;3;999;0;nonexistent;12182.85763;24507.12046;973622267
37823;42;retired;divorced;illiterate;no;no;no;cellular;202410;4;999;0;nonexistent;12108.85763;8813.904672;948616653
37825;24;self-employed;single;university.degree;no;no;no;cellular;202410;3;999;0;nonexistent;12228.51765;29150.89965;936438932
37826;71;retired;married;university.degree;no;no;no;cellular;202410;1;999;0;nonexistent;12241.51765;8476.235549;900241951
37827;71;retired;married;university.degree;no;yes;no;cellular;202410;1;999;0;nonexistent;12092.51765;17279.95201;975976948
37828;59;admin.;single;university.degree;no;no;no;cellular;202410;3;15;1;success;12281.51765;29311.89373;986450309
37829;46;housemaid;married;basic.4y;no;unknown;unknown;cellular;202410;2;999;0;nonexistent;12166.51765;17874.69278;966335639
37830;51;admin.;married;university.degree;no;yes;no;cellular;202410;1;999;0;nonexistent;12114.51765;23230.08569;957539610
37831;46;admin.;married;university.degree;no;yes;no;cellular;202410;3;999;0;nonexistent;12427.51765;32315.18095;999328418
37832;50;admin.;married;university.degree;no;no;yes;cellular;202410;1;15;2;failure;12233.51765;33640.13125;952935093
37834;58;retired;divorced;high.school;no;no;no;cellular;202410;2;999;1;failure;12407.51765;9692.621228;977073659
37835;31;admin.;single;university.degree;no;no;no;cellular;202410;1;3;1;success;12270.51765;12488.87883;988457346
37836;42;admin.;divorced;university.degree;no;yes;no;cellular;202410;1;999;0;nonexistent;12419.51765;17979.53365;988910200
37837;31;admin.;single;university.degree;no;yes;no;cellular;202410;2;999;0;nonexistent;12188.13215;11768.30539;992782663
37838;36;housemaid;singgle ;university.degree;no;unknown;unknown;cellular;202410;2;3;1;success;12266.13215;32448.33168;921233474
37839;59;retired;married;unknown;no;no;no;cellular;202410;2;999;0;nonexistent;12386.13215;9569.124246;939619964
37841;45;services;married;high.school;no;yes;no;cellular;202410;3;999;1;failure;12479.13215;9232.560133;994556106
37842;28;student;single;unknown;no;yes;no;cellular;202410;3;999;0;nonexistent;12242.13215;8254.466546;994835417
37843;27;student;single;university.degree;no;yes;no;cellular;202410;2;999;0;nonexistent;12415.13215;21511.70183;934799050
37844;25;student;single;unknown;unknown;yes;no;cellular;202410;1;999;0;nonexistent;12518.13215;15865.35807;902072797
37845;25;student;single;unknown;unknown;no;no;cellular;202410;1;999;0;nonexistent;12186.13215;8308.824604;905103074
37846;25;student;single;unknown;unknown;yes;no;cellular;202410;1;15;2;failure;12265.13215;28450.82988;943856140
37848;25;student;single;unknown;unknown;yes;no;cellular;202410;1;999;1;failure;12475.13215;23840.43131;933481641
37849;24;student;single;high.school;no;no;no;cellular;202410;1;999;2;failure;12431.13215;19202.43438;942575626
37851;33;admin.;married;high.school;no;no;no;cellular;202410;3;15;1;success;12289.13215;31223.26931;942556134
37852;43;technician;single;professional.course;no;no;no;cellular;202410;1;999;0;nonexistent;12413.13215;27242.25699;922599519
37854;55;entrepreneur;divorced;basic.9y;no;yes;no;cellular;202410;1;999;0;nonexistent;12368.13215;8532.24165;948935305
37855;26;student;single;university.degree;no;no;yes;cellular;202410;1;999;0;nonexistent;12383.13215;15138.75273;998936304
37857;44;admin.;married;high.school;no;no;no;cellular;202410;1;999;0;nonexistent;12227.13215;7039.011081;940989126
37858;34;technician;married;university.degree;no;yes;no;cellular;202410;3;999;0;nonexistent;12523.13215;26889.95661;919029769
37859;28;student;single;professional.course;no;no;no;cellular;202410;2;999;0;nonexistent;12521.13215;28520.63239;935734468
37862;72;unknown;married;unknown;no;yes;yes;cellular;202410;8;999;1;failure;12203.13215;16332.97267;934519850
37863;45;technician;married;high.school;no;yes;no;cellular;202410;2;999;0;nonexistent;12225.13215;30431.06438;992163538
37864;30;student;married;university.degree;no;no;no;cellular;202410;2;3;2;success;12459.36653;8634.776;955433025
37865;51;technician;married;professional.course;no;yes;no;cellular;202410;2;999;1;failure;12457.36653;19218.66358;946488802
37867;26;self-employed;single;university.degree;no;yes;no;cellular;202410;2;999;1;failure;12423.36653;20481.90535;961007252
37869;73;retired;married;university.degree;no;no;no;cellular;202410;4;999;0;nonexistent;12331.36653;20622.3724;907701428
37870;36;admin.;married;high.school;no;no;no;cellular;202410;5;999;0;nonexistent;12378.36653;29631.59254;938440616
37871;73;retired;married;basic.4y;no;unknown;unknown;cellular;202410;3;999;1;failure;12238.36653;8167.709208;924660828
37872;38;technician;married;professional.course;no;unknown;unknown;cellular;202410;2;9;1;success;12341.36653;19132.69779;935200379
37873;36;technician;single;professional.course;no;yes;no;cellular;202410;1;999;1;failure;12215.36653;26622.3479;945035032
37874;143;retired;divorced;high.school;no;yes;no;cellular;202410;1;999;0;nonexistent;12247.36653;8264.023287;965708655
37876;30;student;married;university.degree;no;yes;no;cellular;202410;3;3;1;success;12522.36653;12280.72328;938665267
37877;29;admin.;single;university.degree;no;yes;yes;cellular;202410;12;999;0;nonexistent;12455.36653;16399.90056;908951284
37878;53;admin.;married;university.degree;no;yes;no;cellular;202410;1;999;2;failure;12513.36653;13782.22126;939001244
37880;38;admin.;married;high.school;no;yes;no;cellular;202410;1;999;1;failure;12289.36653;17951.71263;902066511
37881;38;admin.;married;high.school;no;yes;no;cellular;202410;1;6;2;failure;12436.36653;8601.090315;995004012
37884;59;self-employed;married;university.degree;no;yes;no;cellular;202410;1;999;0;nonexistent;12411.36653;7936.989464;959473494
37885;63;retired;married;university.degree;no;yes;no;cellular;202410;1;6;2;failure;12381.36653;27072.34524;973468473
37886;34;admin.;married;university.degree;no;yes;no;cellular;202410;1;999;0;nonexistent;12543.36653;20622.95219;931354154
37887;31;management;married;university.degree;no;yes;no;cellular;202410;2;999;0;nonexistent;12422.36653;7051.067858;952007344
40321;46;admin.;married;high.school;no;no;no;cellular;202410;2;999;3;failure;11335.37299;11585.53556;914014248
40322;33;services;single;high.school;no;yes;no;cellular;202410;2;999;1;failure;11062.37299;25465.48661;904985729
40323;25;student;single;high.school;no;no;no;cellular;202410;2;10;4;failure;11406.37299;13453.50593;925018034
40324;33;admin.;single;university.degree;no;no;yes;cellular;202410;3;999;0;nonexistent;11365.37299;26929.21924;959065006
40325;31;student;single;unknown;no;no;no;cellular;202410;2;999;1;failure;11108.37299;10461.23291;925945972
40327;67;retired;married;basic.4y;no;no;no;cellular;202410;3;999;0;nonexistent;11164.37299;10525.145;911372017
40328;31;technician;single;unknown;no;no;no;cellular;202410;2;999;0;nonexistent;11448.37299;25317.68377;989550756
40329;53;services;married;basic.9y;no;yes;no;cellular;202410;2;999;0;nonexistent;11183.37299;16081.39133;953079130
40330;31;student;single;unknown;no;yes;no;cellular;202410;3;18;3;failure;11289.37299;29214.62385;976706629
40332;80;retired;married;basic.4y;no;yes;no;cellular;202410;4;999;0;nonexistent;11140.37299;18527.89869;990282540
40334;42;admin.;single;university.degree;no;yes;no;cellular;202410;2;999;0;nonexistent;11380.37299;18423.10654;941325962
40335;31;self-employed;single;university.degree;no;no;no;cellular;202410;1;999;2;failure;11263.37299;28344.23189;901746578
40337;67;retired;married;basic.4y;no;no;no;cellular;202410;2;13;1;success;11392.37299;13317.93084;910271740
40338;33;services;single;high.school;no;yes;no;cellular;202410;1;999;2;failure;11063.37299;33259.82089;994585920
40339;38;technician;single;university.degree;no;no;no;cellular;202410;7;999;0;nonexistent;11177.37299;12280.27336;972349814
40341;33;admin.;single;university.degree;no;yes;yes;cellular;202410;1;999;2;failure;11214.37299;24134.32803;945209574
40342;53;services;married;basic.9y;no;yes;no;cellular;202410;2;999;1;failure;11294.37299;11417.85113;990289745
40343;31;technician;single;unknown;no;yes;no;cellular;202410;2;9;3;success;11128.37299;12235.19916;963118887
40344;28;admin.;married;university.degree;no;yes;no;cellular;202410;3;999;1;failure;11072.37299;7746.207691;936215318
40345;77;retired;divorced;professional.course;no;no;no;cellular;202410;1;999;0;nonexistent;11103.37299;6581.626761;928649474
40347;31;student;single;university.degree;no;no;no;cellular;202410;1;9;2;failure;11378.89985;27694.55695;920340868
40348;64;retired;married;professional.course;no;no;no;cellular;202410;1;999;0;nonexistent;11387.89985;22165.73408;911791624
40349;37;technician;single;university.degree;no;yes;no;cellular;202410;2;999;4;failure;11264.89985;30942.83638;974534230
40351;28;unemployed;single;basic.9y;no;no;yes;cellular;202410;1;999;1;failure;11088.89985;15810.56672;902493016
40353;47;services;divorced;unknown;no;yes;no;cellular;202410;2;999;1;failure;11175.89985;11379.05215;930129610
40355;31;admin.;single;university.degree;no;no;no;cellular;202410;3;999;0;nonexistent;11263.89985;27949.23358;936201149
40356;40;admin.;married;high.school;no;no;yes;cellular;202410;2;999;0;nonexistent;11358.89985;32057.26997;997799482
40357;75;retired;married;unknown;no;no;no;cellular;202410;2;999;4;failure;11268.89985;21083.52258;943086069
40358;30;student;single;high.school;no;no;no;cellular;202410;3;999;1;failure;11427.89985;12097.54326;979992229
40359;21;student;single;high.school;no;yes;no;cellular;202410;3;9;2;success;11377.89985;24942.4504;979486047
40360;58;blue-collar;married;basic.4y;no;yes;no;cellular;202410;1;3;1;success;11316.45666;7603.83619;931748573
40361;48;admin.;married;university.degree;no;yes;yes;cellular;202410;1;0;3;success;11296.45666;30572.7974;992959982
40362;28;student;single;unknown;unknown;yes;no;cellular;202410;1;999;1;failure;11382.45666;21501.30041;958358517
40363;35;technician;married;university.degree;no;yes;no;cellular;202410;1;6;3;failure;11344.45666;19209.50728;934092886
40364;35;technician;married;university.degree;no;yes;no;cellular;202410;1;999;0;nonexistent;11273.45666;31044.83338;931906782
40365;27;student;single;university.degree;no;yes;no;cellular;202410;1;0;3;success;11218.45666;11125.35539;931976721
40366;28;student;single;basic.9y;no;yes;no;cellular;202410;1;0;1;success;11393.45666;23301.65032;939609088
40367;61;retired;married;university.degree;no;no;no;cellular;202410;2;7;1;success;11145.45666;9358.316545;934100413
40368;47;admin.;married;university.degree;no;unknown;unknown;cellular;202410;1;10;2;failure;11278.45666;30740.02705;923823107
40369;27;student;single;university.degree;no;no;no;cellular;202410;1;3;3;success;11419.45666;33204.27907;959824961
40371;59;unknown;married;unknown;no;no;no;cellular;202410;1;6;1;success;11241.45666;21761.88745;974899423
40372;28;student;single;basic.9y;no;no;yes;cellular;202410;1;6;3;failure;11351.45666;33169.43929;995366419
40373;28;student;single;basic.9y;no;no;no;cellular;202410;2;6;2;success;11400.45666;8217.524871;946719428
40375;52;admin.;married;university.degree;no;yes;no;cellular;202410;1;999;0;nonexistent;11405.45666;17380.6376;903775572
40379;27;student;single;basic.9y;no;yes;no;cellular;202410;1;999;0;nonexistent;11094.45666;25927.15399;996015838
40380;18;student;single;unknown;no;yes;no;cellular;202410;1;17;2;failure;11229.45666;29574.56073;905801136
40381;48;admin.;single;university.degree;no;yes;no;cellular;202410;1;0;2;success;11166.45666;30270.3849;920661440
40382;47;admin.;married;university.degree;no;no;no;cellular;202410;1;4;2;success;11221.45666;12087.21809;958832040
40383;30;admin.;single;university.degree;no;yes;no;cellular;202410;1;0;2;success;11168.45666;7188.891204;967906803
40384;18;student;single;unknown;no;yes;yes;cellular;202410;1;999;0;nonexistent;11345.45666;19570.01711;939821188
40385;44;services;divorced;basic.6y;no;yes;no;cellular;202410;3;0;1;success;11196.45666;25830.8595;981527121
40386;30;blue-collar;single;professional.course;no;no;no;cellular;202410;1;9;1;success;11165.45666;13632.85165;911862787
40391;46;technician;married;professional.course;no;no;no;cellular;202410;1;999;1;failure;11114.98131;27597.84695;941036454
40392;26;unemployed;single;university.degree;no;yes;no;cellular;202410;1;3;3;success;11145.98131;7163.242414;901510799
40395;13;admin.;divorced;high.school;no;unknown;unknown;cellular;202410;1;999;0;nonexistent;11341.98131;6853.409549;916403747
40396;48;admin.;divorced;university.degree;no;no;no;cellular;202410;3;3;6;success;11359.98131;20215.26596;915010734
40397;44;admin.;single;university.degree;no;no;no;cellular;202410;1;999;2;failure;11102.98131;26578.9038;953237465
40398;27;technician;single;university.degree;no;yes;no;cellular;202410;3;999;5;failure;11047.98131;20125.58303;947903055
40403;41;entrepreneur;married;university.degree;no;yes;no;cellular;202410;1;999;0;nonexistent;10983.98131;31504.12403;920248495
40404;30;student;single;high.school;no;no;no;cellular;202410;1;999;1;failure;11070.98131;29236.52033;902133345
40405;8;entrepreneur;married;university.degree;no;yes;no;cellular;202410;1;999;0;nonexistent;11094.98131;17603.45963;929826901
40406;71;retired;married;university.degree;no;yes;no;cellular;202410;1;999;0;nonexistent;11319.98131;25940.86561;978773950
40408;122;technician;married;professional.course;no;yes;no;cellular;202410;2;999;4;failure;11181.98131;6655.443858;920000037
40409;63;retired;married;basic.4y;no;no;no;cellular;202410;1;999;0;nonexistent;11345.98131;13359.97814;974936654
40410;41;admin.;divorced;high.school;no;yes;yes;cellular;202410;3;999;0;nonexistent;11079.98131;20599.68158;970322478
40411;25;admin.;single;university.degree;no;no;no;cellular;202410;1;999;0;nonexistent;10994.98131;25533.31111;969136080
40412;45;admin.;married;university.degree;no;no;no;cellular;202410;1;999;0;nonexistent;11045.98131;6916.647729;944998392
40413;60;housemaid;married;basic.4y;no;no;no;cellular;202410;4;6;4;failure;11212.68633;21187.99546;914707913
40414;59;retired;married;professional.course;no;yes;no;cellular;202410;2;3;2;success;11268.68633;6897.178424;988418254
40415;72;housemaid;married;basic.6y;unknown;yes;no;cellular;202410;1;999;0;nonexistent;11108.68633;22029.94987;916386478
40416;32;entrepreneur;single;professional.course;no;yes;no;cellular;202410;1;999;0;nonexistent;11034.68633;7252.854689;995313475
40417;41;admin.;divorced;high.school;no;yes;no;cellular;202410;2;6;3;success;11196.68633;29010.75628;922219053
40420;41;admin.;divorced;high.school;no;yes;no;cellular;202410;1;6;2;success;11079.68633;16737.92271;978141104
40421;41;admin.;divorced;high.school;no;yes;no;cellular;202410;1;4;3;failure;11068.68633;12941.89986;919509320
40422;77;management;married;unknown;no;yes;no;cellular;202410;1;3;6;success;11287.68633;30007.46626;918964630
40424;41;technician;divorced;university.degree;no;yes;no;cellular;202410;2;6;3;success;11072.68633;8561.412623;960296932
40425;27;admin.;single;university.degree;no;yes;no;cellular;202410;2;999;0;nonexistent;11049.68633;23945.09225;928709562
40426;24;admin.;single;university.degree;no;yes;yes;cellular;202410;5;6;2;success;11050.68633;30805.63074;912534231
40427;24;admin.;single;university.degree;no;no;no;cellular;202410;1;999;2;failure;11046.68633;29482.11177;968792242
40429;64;unknown;married;unknown;no;yes;no;cellular;202410;4;999;0;nonexistent;11210.68633;23868.23934;904507451
40430;30;technician;single;professional.course;no;no;no;cellular;202410;1;999;0;nonexistent;10979.98131;16692.91507;958964946
40431;30;self-employed;single;university.degree;no;unknown;unknown;cellular;202410;2;999;0;nonexistent;11091.98131;17020.73109;921728782
40432;26;services;single;high.school;no;no;no;cellular;202410;1;999;3;failure;11106.98131;19647.13138;921643771
40433;30;self-employed;single;university.degree;no;no;no;cellular;202410;2;999;1;failure;11126.98131;18037.6865;904874879
40434;26;admin.;single;university.degree;no;no;no;cellular;202410;5;999;2;failure;11178.98131;33430.57452;993546918
40437;47;management;married;university.degree;no;yes;no;cellular;202410;2;999;6;failure;11321.98131;11709.02957;967714070
40438;73;retired;divorced;basic.4y;unknown;yes;no;cellular;202410;1;999;0;nonexistent;11156.98131;13445.82925;961168383
40439;56;blue-collar;divorced;basic.4y;no;yes;no;cellular;202410;1;12;4;failure;11134.98131;10574.24038;962641833
40440;29;services;single;university.degree;no;no;no;cellular;202410;1;6;1;success;11148.98131;6988.365457;951376709
40442;26;admin.;single;university.degree;no;no;no;cellular;202410;1;3;1;success;11273.98131;20178.3521;905531112
40444;53;management;married;university.degree;no;yes;no;cellular;202410;1;999;0;nonexistent;11078.98131;18379.96905;950914865
40445;55;housemaid;single;university.degree;no;yes;no;cellular;202410;1;999;0;nonexistent;11138.98131;17593.54717;905245330
40446;73;retired;divorced;basic.4y;unknown;yes;no;cellular;202410;2;999;1;failure;11139.98131;9147.869189;918667962
40448;25;unemployed;single;high.school;no;no;no;cellular;202410;1;3;3;success;11255.98131;6911.426039;923668540
40450;34;blue-collar;married;basic.9y;no;no;yes;cellular;202410;1;999;1;failure;11311.98131;26782.57384;929926284
40451;80;retired;married;unknown;no;no;yes;cellular;202410;1;3;1;success;11262.98131;8777.94635;999566812
40453;50;admin.;single;university.degree;no;no;no;cellular;202410;1;6;2;success;11366.98131;19925.51361;910100006
40454;22;technician;single;professional.course;no;yes;no;cellular;202410;1;999;0;nonexistent;11359.98131;29298.14016;987685802
40455;65;retired;married;professional.course;no;yes;no;cellular;202410;1;6;3;success;11374.98131;29011.38499;974423037
40456;34;admin.;single;high.school;no;yes;no;cellular;202410;2;999;0;nonexistent;11228.98131;26122.61583;968589774
40459;70;retired;married;basic.4y;no;yes;no;cellular;202410;3;6;1;success;11123.98131;9061.439003;989128275
40460;25;technician;single;university.degree;no;yes;no;cellular;202410;1;999;0;nonexistent;10996.98131;27290.06758;961818675
40462;55;admin.;divorced;high.school;no;yes;no;cellular;202410;2;6;3;success;11266.98131;26336.50422;928530301
40464;43;technician;married;high.school;no;yes;no;cellular;202410;1;999;0;nonexistent;11300.30573;19494.78896;909786625
40466;61;admin.;married;university.degree;no;yes;yes;cellular;202410;1;6;2;success;11066.30573;10627.98504;962014293
40468;51;blue-collar;married;basic.9y;no;yes;no;cellular;202410;1;6;4;success;11058.30573;7604.22346;985494413
40469;77;retired;married;unknown;no;no;no;cellular;202410;8;999;2;failure;11326.30573;10173.88675;956707226
40470;80;retired;married;unknown;no;no;yes;cellular;202410;1;3;4;success;11248.30573;6800.339098;947664657
40471;75;retired;married;basic.4y;no;no;no;cellular;202410;2;6;3;success;11389.30573;24991.16624;934513172
40472;59;admin.;married;university.degree;no;yes;no;cellular;202410;3;999;0;nonexistent;11073.30573;20195.85057;976022946
40473;35;admin.;married;university.degree;no;yes;no;cellular;202410;2;6;3;success;11124.30573;18690.92008;937800181
40474;66;admin.;divorced;university.degree;no;yes;no;cellular;202410;3;6;2;success;11029.30573;13429.3762;937574618
40475;35;admin.;married;university.degree;no;yes;yes;cellular;202410;1;999;2;failure;11278.89985;32499.62926;943878157
40476;41;admin.;married;university.degree;no;yes;no;cellular;202410;1;9;3;failure;11252.89985;17342.46168;926433002
40477;42;technician;married;professional.course;no;no;no;cellular;202410;1;6;2;success;11410.89985;9289.698281;960011980
40478;71;admin.;married;basic.4y;no;yes;no;cellular;202410;1;999;2;failure;11223.89985;7607.017125;970362371
40479;67;housemaid;divorced;professional.course;no;no;no;cellular;202410;1;6;2;success;11332.89985;31056.92458;994732125
40480;60;blue-collar;married;basic.4y;no;yes;no;cellular;202410;1;999;1;failure;11246.89985;30192.21264;920787617
40482;70;technician;married;unknown;no;no;no;cellular;202410;1;999;0;nonexistent;11345.89985;33304.08063;947488251
40483;33;admin.;married;university.degree;no;no;no;cellular;202410;1;999;0;nonexistent;11217.89985;23092.78914;951831185
40485;76;retired;married;university.degree;no;yes;no;cellular;202410;2;6;3;success;11186.89985;10327.42968;994787612
40487;60;blue-collar;married;basic.4y;no;yes;no;cellular;202410;2;999;0;nonexistent;11208.89985;24364.3464;982779997
40489;76;retired;married;university.degree;no;no;no;cellular;202410;1;999;1;failure;11153.89985;10760.69603;970830495
40490;30;admin.;single;high.school;no;no;no;cellular;202410;1;22;1;success;11139.89985;7917.355745;949125989
40492;52;management;married;university.degree;no;unknown;unknown;cellular;202410;2;999;0;nonexistent;11215.89985;33430.62582;901503693
40493;42;blue-collar;married;basic.9y;no;yes;no;cellular;202410;1;6;1;success;11111.37299;6554.564303;981904942
40494;25;student;single;high.school;no;yes;yes;cellular;202410;1;999;0;nonexistent;11355.37299;18164.09404;913569380
40495;48;self-employed;divorced;university.degree;no;no;no;cellular;202410;4;999;0;nonexistent;11184.37299;12064.90675;996974875
40496;38;entrepreneur;married;university.degree;no;yes;no;cellular;202410;1;16;1;success;11105.37299;20119.80077;955252837
40497;39;services;single;high.school;no;yes;no;cellular;202410;6;999;0;nonexistent;11360.37299;9866.51277;938946976
40498;40;management;divorced;university.degree;no;no;no;cellular;202410;1;999;0;nonexistent;11075.37299;26395.79822;919584811
40500;30;admin.;single;university.degree;no;no;no;cellular;202410;6;6;3;success;11060.37299;9543.509687;927362314
40502;48;self-employed;divorced;university.degree;no;no;no;cellular;202410;1;999;1;failure;11354.37299;22028.29356;932659692
40503;28;admin.;married;university.degree;no;no;no;cellular;202410;4;999;0;nonexistent;11418.37299;13475.53567;973314653
40504;39;blue-collar;single;basic.4y;no;yes;yes;cellular;202410;1;999;0;nonexistent;11430.37299;27227.06881;911064761
40505;42;technician;married;university.degree;no;no;no;cellular;202410;3;6;2;success;11354.37299;19358.1023;933648476
40506;35;management;married;university.degree;no;no;no;cellular;202410;1;999;0;nonexistent;11185.37299;16062.73878;973258186
40507;31;admin.;married;professional.course;no;no;no;cellular;202410;2;999;0;nonexistent;11213.40948;32899.36033;904851369
40508;60;retired;married;basic.4y;no;no;no;cellular;202410;2;15;2;failure;11086.40948;16419.06555;961457611
40510;31;admin.;single;university.degree;no;yes;no;cellular;202410;3;999;0;nonexistent;11141.40948;32716.93794;926061161
40511;34;technician;single;basic.9y;no;no;no;cellular;202410;3;6;3;success;11142.40948;21309.97754;920652263
40512;45;technician;married;university.degree;no;no;no;cellular;202410;2;999;1;failure;11132.40948;15731.32688;925667706
40513;34;technician;single;basic.9y;no;no;no;cellular;202410;2;999;0;nonexistent;11083.40948;20508.99364;929889769
40514;44;retired;single;high.school;no;no;no;cellular;202410;4;999;0;nonexistent;11410.40948;9261.194872;986687354
40515;33;student;married;professional.course;no;yes;no;cellular;202410;3;3;4;success;11436.40948;18163.05919;962095372
40516;45;admin.;divorced;basic.9y;no;yes;yes;cellular;202410;1;999;0;nonexistent;11323.97303;26522.18099;934318531
40517;34;entrepreneur;married;professional.course;no;no;no;cellular;202410;1;999;0;nonexistent;11211.97303;31024.44477;966603826
40518;58;self-employed;married;university.degree;no;no;no;cellular;202410;4;6;3;success;11439.97303;15278.42549;903967205
40519;26;student;single;high.school;no;no;no;cellular;202410;3;999;3;failure;11127.56693;26031.24357;986353485
40523;39;admin.;single;university.degree;no;yes;yes;cellular;202410;1;999;0;nonexistent;11274.24801;29815.64175;983532178
40524;33;admin.;divorced;high.school;no;no;no;cellular;202410;1;999;0;nonexistent;11353.24801;28836.23348;928646950
40525;34;admin.;single;high.school;no;unknown;unknown;cellular;202410;1;999;0;nonexistent;11487.24801;19698.15151;912106426
40527;49;admin.;married;university.degree;no;yes;no;cellular;202410;1;999;0;nonexistent;11531.24801;33520.03155;961217639
40529;30;admin.;single;professional.course;no;no;no;cellular;202410;1;999;0;nonexistent;11529.53172;33322.3196;933589648
40530;72;retired;divorced;university.degree;no;no;no;cellular;202410;16;999;1;failure;11485.53172;12386.4852;980470286
40531;26;blue-collar;married;professional.course;no;unknown;unknown;cellular;202410;1;999;0;nonexistent;11310.99517;8934.124678;916863363
40532;33;unemployed;single;basic.9y;no;yes;no;cellular;202410;1;999;0;nonexistent;11507.99517;10917.21197;942845137
40533;22;student;single;basic.9y;no;no;no;cellular;202410;1;999;0;nonexistent;11576.99517;27158.22372;988590423
40535;30;technician;married;professional.course;no;no;no;cellular;202410;1;0;4;success;11427.24801;12131.69353;976518747
40538;27;admin.;single;high.school;no;no;no;cellular;202410;1;999;0;nonexistent;11447.77329;25862.58566;929267798
40539;49;management;divorced;university.degree;no;yes;no;cellular;202410;1;999;0;nonexistent;11271.77329;11458.87892;921902750
40540;21;services;single;unknown;no;yes;no;cellular;202410;1;999;0;nonexistent;11534.77329;24080.70725;987710392
40541;27;admin.;married;high.school;no;yes;no;cellular;202410;1;999;0;nonexistent;11232.77329;22926.61162;941376111
40543;30;admin.;single;university.degree;no;no;no;cellular;202410;1;999;0;nonexistent;11595.42283;7783.57588;979840573
40544;19;student;single;high.school;no;unknown;unknown;cellular;202410;1;999;0;nonexistent;11541.42283;31512.73404;968383959
40545;33;blue-collar;married;professional.course;no;yes;no;cellular;202410;4;999;0;nonexistent;11571.42283;32376.34482;944823358
40553;27;admin.;married;university.degree;no;yes;no;cellular;202410;5;12;1;success;11584.42283;29320.19085;920501819
24065;31;admin.;married;university.degree;no;yes;no;cellular;202411;1;999;0;nonexistent;1569.122078;13147.58926;957232275
24066;33;admin.;married;university.degree;no;no;no;cellular;202411;1;999;0;nonexistent;1525.122078;17033.88369;988516457
24067;30;admin.;married;university.degree;no;no;no;cellular;202411;1;999;0;nonexistent;1459.257644;18806.20605;955283163
24068;25;admin.;single;university.degree;no;no;yes;cellular;202411;1;999;0;nonexistent;1354.257644;13638.35919;963230830
24069;32;technician;married;professional.course;no;yes;no;cellular;202411;1;999;0;nonexistent;1656.257644;16089.33638;9092830741
24070;32;management;married;university.degree;no;yes;yes;cellular;202411;1;999;0;nonexistent;1541.257644;30490.69326;990661161
24072;48;admin.;married;high.school;no;yes;no;cellular;202411;1;999;0;nonexistent;1404.257644;16102.04402;924923334
24075;30;technician;married;professional.course;no;yes;no;cellular;202411;1;999;0;nonexistent;1548.620621;6592.40487;976029087
24078;57;admin.;divorced;university.degree;no;no;no;cellular;202411;1;999;0;nonexistent;1607.620621;19908.49134;986632987
24079;25;management;married;university.degree;no;yes;no;cellular;202411;1;999;0;nonexistent;1375.620621;14653.78441;9059749362
24081;27;self-employed;married;professional.course;no;no;no;cellular;202411;1;999;0;nonexistent;1316.620621;11928.26088;9984705904
24086;29;technician;married;university.degree;no;yes;no;cellular;202411;1;999;0;nonexistent;1588.68643;32149.40839;9433292558
24087;32;admin.;married;university.degree;no;no;no;cellular;202411;1;999;0;nonexistent;1692.68643;21189.32407;926596660
24088;31;blue-collar;married;basic.9y;no;yes;no;cellular;202411;1;999;0;nonexistent;1407.158915;24851.35077;9587822213
24089;29;admin.;married;basic.9y;no;yes;no;cellular;202411;1;999;0;nonexistent;1595.158915;30202.10182;9974067999
24090;43;retired;married;high.school;no;yes;no;cellular;202411;1;999;0;nonexistent;1709.158915;14658.37677;983379536
24091;32;admin.;single;university.degree;no;no;no;cellular;202411;1;999;0;nonexistent;1462.679799;9248.666735;951577118
24092;33;technician;single;professional.course;no;yes;no;cellular;202411;1;999;0;nonexistent;1601.679799;6956.951197;909696938
24093;27;student;single;university.degree;no;yes;no;cellular;202411;1;999;0;nonexistent;1601.679799;22710.02894;987147732
24094;24;management;single;university.degree;no;no;yes;cellular;202411;1;999;0;nonexistent;1580.679799;16558.11569;937548226
24096;46;technician;married;professional.course;no;no;no;cellular;202411;1;999;0;nonexistent;1796.679799;11943.2651;976000151
24097;58;retired;divorced;basic.9y;no;yes;no;cellular;202411;1;999;0;nonexistent;1497.679799;7624.205625;9272363163
24098;47;management;divorced;university.degree;no;no;no;cellular;202411;1;999;0;nonexistent;1515.490338;31413.36244;959555894
24099;43;services;married;basic.6y;no;no;no;cellular;202411;1;999;0;nonexistent;1597.490338;18786.62608;900840658
24100;57;admin.;divorced;university.degree;no;no;no;cellular;202411;1;999;0;nonexistent;1552.490338;25608.24956;991343471
24105;53;technician;divorced;professional.course;no;yes;no;cellular;202411;1;999;0;nonexistent;1515.797489;14309.57087;916210559
24108;46;blue-collar;married;professional.course;no;yes;no;cellular;202411;1;999;0;nonexistent;1805.797489;25067.68746;928935748
24109;37;admin.;married;university.degree;no;yes;no;cellular;202411;1;6;1;success;1750.797489;23031.98191;988073189
